Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Day,DayOfWeek,Hour,RevenuePerUnit,TotalTaxAmount,IsWeekend,LogQuantity,LogTotal,LogGross income,QuantityUnitPrice
730-61-8757,B,Mandalay,0,1,Health and beauty,-0.15827927848617243,-0.5060066506221013,-0.4287171705926814,-0.4287171705926816,1,204.52,4.761904762,-0.4287171705926814,-1.7363403880385044,2019,1,25,4,10,204.52,10.737300000000001,0,1.6094379124341003,5.374101789814845,2.418232516520008,204.52
340-66-0321,A,Yangon,0,1,Electronic accessories,-0.7199116775415964,-0.5060066506221013,-0.6898144302731367,-0.6898144302731369,0,145.44,4.761904762,-0.6898144302731367,0.3614509250320936,2019,3,25,0,13,145.44,7.6356,0,1.6094379124341003,5.0350807216673825,2.1128763177660734,145.44
868-81-1752,B,Mandalay,1,1,Home and lifestyle,-1.2651932349183583,1.2160146088782502,-0.4567360708359801,-0.45673607083598033,0,198.18,4.761904762,-0.4567360708359801,-0.10472492231692812,2019,2,7,3,18,198.18,10.40445,0,2.302585092994046,5.342759998642405,2.38958813661562,198.18
634-97-8956,A,Yangon,1,1,Food and beverages,-0.8514789152350132,-0.8504109025221716,-0.8963764803317771,-0.8963764803317773,1,98.7,4.761904762,-0.8963764803317771,1.2355306388115095,2019,2,17,6,17,98.69999999999999,5.181750000000001,1,1.3862943611198906,4.650478103692633,1.7808670280616312,98.69999999999999
566-71-1091,A,Yangon,1,1,Fashion accessories,0.826193491422082,-0.16160239872203103,0.36933535400272477,0.3693353540027248,0,385.1,4.761904762,0.36933535400272477,-0.8622606742590885,2019,2,3,6,15,385.09999999999997,20.217750000000002,1,1.791759469228055,6.00476322637676,3.0084016766546537,385.09999999999997
442-48-3607,A,Yangon,0,1,Food and beverages,-1.2096764236373212,-1.1948151544222418,-1.1250354548725143,-1.1250354548725146,1,46.96,4.761904762,-1.1250354548725143,0.5362668677879772,2019,3,14,3,11,46.96,2.4654000000000003,0,1.0986122886681096,3.918164110184909,1.208363152627229,46.96
835-16-0096,C,Naypyitaw,0,1,Sports and travel,-1.5435377955876681,-0.16160239872203103,-1.007744979721545,-1.007744979721545,2,73.5,4.761904762,-1.007744979721545,0.8858987532997433,2019,3,24,6,13,73.5,3.85875,1,1.791759469228055,4.3589499033439045,1.5422291627406504,73.5
527-09-6272,A,Yangon,0,0,Electronic accessories,-1.0206911140025579,-0.16160239872203103,-0.7039122680927145,-0.7039122680927146,1,142.25,4.761904762,-0.7039122680927145,1.2355306388115095,2019,3,21,3,10,142.25,7.468125000000001,0,1.791759469228055,5.013049045320191,2.0934060820302083,142.25
898-04-2717,A,Yangon,1,1,Fashion accessories,0.8026178592342446,1.2160146088782502,1.7061992851695784,1.7061992851695784,2,687.6,4.761904762,1.7061992851695784,0.3031789441134661,2019,3,19,1,15,687.6,36.099000000000004,0,2.302585092994046,6.583381559258861,3.566146688731639,687.6
692-27-8933,B,Mandalay,1,0,Sports and travel,0.10105267558004219,0.18280185317803926,0.20405035887664127,0.20405035887664094,0,347.7,4.761904762,0.20405035887664127,-1.0370766170149717,2019,2,24,6,13,347.70000000000005,18.25425,1,1.9459101490553132,5.902865546874889,2.9115351147532356,347.70000000000005
633-09-3463,C,Naypyitaw,1,0,Electronic accessories,-0.29060702044371317,-0.8504109025221716,-0.7008186986652208,-0.7008186986652211,1,142.95,4.761904762,-0.7008186986652208,1.4686185624860206,2019,3,28,3,12,142.95,7.504875,0,1.3862943611198906,5.017925323807603,2.0977111317295796,142.95
374-17-3652,B,Mandalay,0,0,Food and beverages,-0.47426880022961,1.2160146088782502,0.3705727817737221,0.37057278177372216,1,385.38,4.761904762,0.3705727817737221,1.1189866769742545,2019,2,5,1,15,385.38,20.23245,0,2.302585092994046,6.005488253658694,3.0090926252558274,385.38
378-07-7001,B,Mandalay,0,1,Electronic accessories,-0.2738759266329895,-0.8504109025221716,-0.6949851106019473,-0.6949851106019476,1,144.27,4.761904762,-0.6949851106019473,0.47799488686934916,2019,2,10,6,18,144.27,7.574175,1,1.3862943611198906,5.027056393472467,2.1057791419991174,144.27
433-75-6987,B,Mandalay,0,0,Health and beauty,0.025762753431786183,0.5272061050781095,0.39890103895977036,0.3989010389597702,2,391.79,4.761904762,0.39890103895977036,1.1189866769742545,2019,3,5,1,19,391.78999999999996,20.568975000000002,0,2.0794415416798357,6.021944041886902,3.0247812371120144,391.78999999999996
873-95-4984,B,Mandalay,0,0,Health and beauty,0.8216304658373396,0.5272061050781095,1.0463851201341692,1.0463851201341694,0,538.3,4.761904762,1.0463851201341692,0.41972290595072165,2019,2,15,4,20,538.3000000000001,28.26075,0,2.0794415416798357,6.3389738647323925,3.3291641787623236,538.3000000000001
416-13-5917,C,Naypyitaw,1,0,Food and beverages,1.5870780076779405,-0.16160239872203103,0.8114948128894809,0.8114948128894809,2,485.15,4.761904762,0.8114948128894809,1.3520746006487656,2019,1,30,2,16,485.15,25.470375000000004,0,1.791759469228055,6.235209426279986,3.22912314131975,485.15
150-89-8043,A,Yangon,1,1,Sports and travel,-0.40468266006228265,-0.8504109025221716,-0.740593162732995,-0.7405931627329951,0,133.95,4.761904762,-0.740593162732995,-0.4543568078286943,2019,2,14,3,15,133.95,7.032375000000001,0,1.3862943611198906,4.9533415769855855,2.040895600816518,133.95
135-84-8019,A,Yangon,1,0,Fashion accessories,0.8607964354397151,1.2160146088782502,1.7670542151932727,1.7670542151932727,2,701.37,4.761904762,1.7670542151932727,0.3614509250320936,2019,2,27,2,16,701.3700000000001,36.821925,0,2.302585092994046,6.603182694906341,3.5854199082453557,701.3700000000001
441-94-7118,A,Yangon,0,1,Electronic accessories,0.6334056604666998,-1.5392194063223121,-1.0145950263109949,-1.0145950263109949,0,71.95,4.761904762,-1.0145950263109949,0.1866349822762105,2019,2,4,0,12,71.95,3.777375,0,0.6931471805599453,4.337911463177189,1.525512677496339,71.95
725-96-3778,C,Naypyitaw,0,0,Home and lifestyle,1.2912418489337836,0.8716103569781798,1.8228710464350493,1.8228710464350493,0,714.0,4.761904762,1.8228710464350493,-1.3284365216081102,2019,1,20,6,10,714.0,37.48500000000001,1,2.1972245773362196,6.6210061045789566,3.6027767550605247,714.0
531-80-1784,A,Yangon,1,1,Electronic accessories,-1.1130923820935992,0.5272061050781095,-0.5276230045745466,-0.5276230045745466,0,182.14,4.761904762,-0.5276230045745466,-1.0953485979335995,2019,3,28,3,17,182.14,9.56235,0,2.0794415416798357,5.258781003582595,2.313228253092525,182.14
400-45-1220,B,Mandalay,1,0,Health and beauty,-1.5891680514350957,1.5604188607783205,-0.7359528085917547,-0.7359528085917549,1,135.0,4.761904762,-0.7359528085917547,-1.2701645406894826,2019,2,27,2,11,135.0,7.0875,0,2.3978952727983707,4.96109484853612,2.0476928433652555,135.0
834-61-8124,A,Yangon,1,1,Electronic accessories,-0.13698515909070633,0.5272061050781095,0.26649626746304655,0.26649626746304633,0,361.83,4.761904762,0.26649626746304655,-0.8622606742590885,2019,1,26,5,18,361.83,18.996075,1,2.0794415416798357,5.942593317152808,2.9492432098210353,361.83
115-99-4379,B,Mandalay,0,0,Fashion accessories,-0.02138851094388928,0.5272061050781095,0.3605407780588503,0.3605407780588501,1,383.11,4.761904762,0.3605407780588503,0.8858987532997433,2019,3,14,3,19,383.10999999999996,20.113275,0,2.0794415416798357,5.999595153960347,3.0034772040014373,383.10999999999996
565-67-6697,B,Mandalay,0,1,Home and lifestyle,-1.075827673151533,1.2160146088782502,-0.25865923977846483,-0.258659239778465,0,243.0,4.761904762,-0.25865923977846483,-1.2701645406894826,2019,3,2,5,14,243.0,12.7575,1,2.302585092994046,5.5457632103852115,2.5764217586237734,243.0
320-49-6392,C,Naypyitaw,1,0,Electronic accessories,-0.9526259823634781,-1.5392194063223121,-1.198927570340646,-1.1989275703406461,0,30.24,4.761904762,-1.198927570340646,0.8276267723811158,2019,3,4,0,15,30.24,1.5876000000000001,0,0.6931471805599453,3.4889640289189336,0.9210792486059522,30.24
889-04-9723,B,Mandalay,0,0,Food and beverages,1.2870590754811029,-0.5060066506221013,0.24320610905891651,0.24320610905891638,1,356.56,4.761904762,0.24320610905891651,0.47799488686934916,2019,1,7,0,12,356.56,18.7194,0,1.6094379124341003,5.927960157738451,2.935345123538896,356.56
632-90-0281,C,Naypyitaw,1,0,Fashion accessories,-0.6746616738262305,1.5604188607783205,0.32690925899709894,0.3269092589970989,1,375.5,4.761904762,0.32690925899709894,1.3520746006487656,2019,3,8,4,20,375.5,19.71375,0,2.3978952727983707,5.9795817251962085,2.9844185136537176,375.5
453-63-6187,B,Mandalay,1,1,Electronic accessories,-1.0568150665484382,-0.8504109025221716,-0.9679705156537707,-0.9679705156537708,2,82.5,4.761904762,-0.9679705156537707,-0.27954086507281123,2019,3,1,4,15,82.5,4.33125,0,1.3862943611198906,4.473066345354754,1.6341305250244718,82.5
578-80-7669,B,Mandalay,1,1,Sports and travel,0.7482418043493929,-1.5392194063223121,-1.0012484839238083,-1.0012484839238085,0,74.97,4.761904762,-1.0012484839238083,-0.803988693340461,2019,3,16,5,16,74.97,3.9359250000000006,1,0.6931471805599453,4.3785016793120795,1.5578287787008702,74.97
612-36-5536,A,Yangon,0,1,Food and beverages,0.9760128314544697,0.8716103569781798,1.5297774401045179,1.5297774401045177,1,647.68,4.761904762,1.5297774401045179,0.24490696319483857,2019,2,17,6,11,647.68,34.0032,1,2.1972245773362196,6.523656281175718,3.5080767432892515,647.68
605-72-4132,C,Naypyitaw,1,0,Food and beverages,1.4897334618700946,0.8716103569781798,2.007424559709521,2.0074245597095213,0,755.76,4.761904762,2.007424559709521,1.2355306388115095,2019,2,27,2,15,755.76,39.677400000000006,0,2.1972245773362196,6.677773399507406,3.6581109204423,755.76
471-41-2823,C,Naypyitaw,1,1,Food and beverages,1.6920275961270246,-1.1948151544222418,-0.45054893198099316,-0.4505489319809932,2,199.58,4.761904762,-0.45054893198099316,0.5945388487066047,2019,3,7,3,20,199.58,10.47795,0,1.0986122886681096,5.349765898885553,2.3959843572525954,199.58
462-67-9126,A,Yangon,1,1,Home and lifestyle,0.6816976812385607,0.18280185317803926,0.6089544030865821,0.6089544030865819,0,439.32,4.761904762,0.6089544030865821,0.128363001357583,2019,1,21,0,17,439.32,23.064300000000003,0,1.9459101490553132,6.1361837471698495,3.1340148613539975,439.32
272-27-9238,C,Naypyitaw,1,0,Food and beverages,-0.5343486370953898,-0.5060066506221013,-0.603548037095031,-0.6035480370950311,0,164.96,4.761904762,-0.603548037095031,0.07009102043895496,2019,2,19,1,16,164.96,8.660400000000001,0,1.6094379124341003,5.160249987588946,2.2244073119300216,164.96
834-25-9262,C,Naypyitaw,1,0,Fashion accessories,1.003390984962927,-0.5060066506221013,0.11133166374976303,0.11133166374976297,0,326.72,4.761904762,0.11133166374976303,1.2355306388115095,2019,1,6,6,12,326.72,17.1528,1,1.6094379124341003,5.840804434822105,2.8527852642340576,326.72
122-61-9553,C,Naypyitaw,1,0,Electronic accessories,-0.15105448797699647,1.2160146088782502,0.7086557263498027,0.7086557263498025,0,461.88,4.761904762,0.7086557263498027,-0.803988693340461,2019,3,14,3,19,461.88,24.2487,0,2.302585092994046,6.1861551245270405,3.181962846844661,461.88
468-88-0009,A,Yangon,0,1,Home and lifestyle,0.4048741290974987,-0.5060066506221013,-0.1669128093287991,-0.16691280932879937,0,263.76,4.761904762,-0.1669128093287991,-0.5709007696659498,2019,3,24,6,10,263.76,13.8474,1,1.6094379124341003,5.627434045834825,2.6523965369113753,263.76
613-59-9758,C,Naypyitaw,1,0,Sports and travel,-1.5564663680777726,1.5604188607783205,-0.6979460984825483,-0.6979460984825485,0,143.6,4.761904762,-0.6979460984825483,-0.920532655177716,2019,1,27,6,14,143.6,7.539000000000001,1,2.3978952727983707,5.022432103975767,2.1016921506146558,143.6
254-31-0042,A,Yangon,0,1,Electronic accessories,-1.2849663457855771,1.2160146088782502,-0.4774187921512227,-0.4774187921512228,1,193.5,4.761904762,-0.4774187921512227,0.47799488686934916,2019,3,6,2,12,193.5,10.158750000000001,0,2.302585092994046,5.31897746924434,2.367904559114688,193.5
201-86-2184,B,Mandalay,0,0,Electronic accessories,-1.1039663309241134,0.5272061050781095,-0.520198437948562,-0.5201984379485622,0,183.82,4.761904762,-0.520198437948562,1.7017064861605318,2019,2,2,5,19,183.82000000000002,9.65055,1,2.0794415416798357,5.267914858486813,2.3215049778465566,183.82000000000002
261-12-8671,B,Mandalay,1,0,Fashion accessories,0.2155085673306735,-1.1948151544222418,-0.7937583630369198,-0.79375836303692,1,121.92,4.761904762,-0.7937583630369198,-1.2118925597708547,2019,1,25,4,19,121.92,6.4008,0,1.0986122886681096,4.859936427678215,1.9595312450072784,121.92
730-70-9830,C,Naypyitaw,1,0,Home and lifestyle,0.5634392681673104,0.18280185317803926,0.526488680919397,0.5264886809193968,2,420.66,4.761904762,0.526488680919397,-1.0370766170149717,2019,3,14,3,17,420.65999999999997,22.08465,0,1.9459101490553132,6.092876527550739,3.0925413294820516,420.65999999999997
382-25-8917,C,Naypyitaw,1,1,Fashion accessories,-0.5024074580021906,0.18280185317803926,-0.21676347096040938,-0.21676347096040963,0,252.48,4.761904762,-0.21676347096040938,1.1189866769742545,2019,1,29,1,12,252.48,13.2552,0,1.9459101490553132,5.583887209813543,2.6118329433603873,252.48
422-29-8786,A,Yangon,1,0,Home and lifestyle,0.44860312428461724,-0.16160239872203103,0.14991289389550416,0.14991289389550408,1,335.45,4.761904762,0.14991289389550416,1.2355306388115095,2019,1,3,3,16,335.45000000000005,17.611125,0,1.791759469228055,5.867098169985095,2.877652318821501,335.45000000000005
667-23-5919,A,Yangon,0,0,Fashion accessories,1.574529687319898,-0.16160239872203103,0.804202827810389,0.8042028278103889,2,483.5,4.761904762,0.804202827810389,0.011819039520327436,2019,1,14,0,12,483.5,25.383750000000003,0,1.791759469228055,6.231809305741967,3.225851438604626,483.5
843-01-4703,B,Mandalay,0,0,Home and lifestyle,-0.7571763864836623,1.2160146088782502,0.0746507691094825,0.07465076910948246,1,318.42,4.761904762,0.0746507691094825,1.5268905434046482,2019,1,5,5,19,318.42,16.71705,1,2.302585092994046,5.815147924553286,2.8285554540864895,318.42
743-88-1662,C,Naypyitaw,1,1,Sports and travel,1.528519179340408,0.5272061050781095,1.6214796767052195,1.6214796767052193,2,668.43,4.761904762,1.6214796767052195,1.0024427151369983,2019,2,22,4,18,668.43,35.092575000000004,0,2.0794415416798357,6.555145631943528,3.5386813691481946,668.43
595-86-2894,C,Naypyitaw,0,1,Fashion accessories,1.5851767470176312,-0.5060066506221013,0.38179801941062746,0.3817980194106272,2,387.92,4.761904762,0.38179801941062746,1.410346581567393,2019,2,6,2,17,387.92,20.3658,0,1.6094379124341003,6.012041384430142,3.0153388031929094,387.92
182-69-8360,B,Mandalay,1,0,Electronic accessories,-1.203212137392269,-0.5060066506221013,-0.9144959584070964,-0.9144959584070967,1,94.6,4.761904762,-0.9144959584070964,-1.7363403880385044,2019,1,30,2,13,94.6,4.9665,0,1.6094379124341003,4.608464752937522,1.7457155307266483,94.6
289-15-7034,A,Yangon,0,1,Sports and travel,1.02810737354695,-0.5060066506221013,0.12282206448045356,0.12282206448045335,1,329.32,4.761904762,0.12282206448045356,0.3031789441134661,2019,1,11,4,10,329.32,17.2893,0,1.6094379124341003,5.848707875002721,2.860256133991541,329.32
462-78-5240,C,Naypyitaw,1,0,Electronic accessories,-1.090657506301947,-1.1948151544222418,-1.0973701054209293,-1.0973701054209295,0,53.22,4.761904762,-1.0973701054209293,-1.6197964262012488,2019,3,19,1,14,53.22,2.7940500000000004,0,1.0986122886681096,4.040961366212455,1.2977363341380992,53.22
868-52-7573,B,Mandalay,1,0,Food and beverages,1.6882250748064054,-0.16160239872203103,0.8702726320118582,0.8702726320118579,0,498.45,4.761904762,0.8702726320118582,1.7017064861605318,2019,1,14,0,12,498.45,26.168625,0,1.791759469228055,6.262202309629653,3.255111317450296,498.45
153-58-4872,C,Naypyitaw,0,0,Food and beverages,0.7451997872928978,-0.5060066506221013,-0.008698830036986424,-0.008698830036986483,2,299.56,4.761904762,-0.008698830036986424,-1.6197964262012488,2019,3,1,4,15,299.56,15.7269,0,1.6094379124341003,5.754279118468598,2.77121277605985,299.56
662-72-2873,A,Yangon,1,0,Food and beverages,-0.545756201057247,-0.16160239872203103,-0.427921681311326,-0.42792168131132613,2,204.7,4.761904762,-0.427921681311326,1.7017064861605318,2019,1,6,6,13,204.7,10.74675,1,1.791759469228055,5.374977436470947,2.4190339056372925,204.7
525-88-7307,B,Mandalay,0,1,Sports and travel,0.780563235574654,-1.5392194063223121,-0.9974920067618519,-0.9974920067618521,0,75.82,4.761904762,-0.9974920067618519,-0.6874447315032054,2019,1,31,3,13,75.82,3.9805500000000005,0,0.6931471805599453,4.389635116627321,1.566739157900985,75.82
689-16-9784,C,Naypyitaw,1,1,Food and beverages,-0.32406920806516004,0.18280185317803926,-0.09240197997516884,-0.09240197997516898,0,280.62,4.761904762,-0.09240197997516884,-0.5709007696659498,2019,3,11,0,13,280.62,14.732550000000002,0,1.9459101490553132,5.6891797046389305,2.7101147351510892,280.62
725-56-0833,A,Yangon,1,0,Health and beauty,-0.8735335388946032,1.5604188607783205,0.09577542891436705,0.09577542891436698,1,323.2,4.761904762,0.09577542891436705,1.7599784670791592,2019,2,20,2,16,323.2,16.968,0,2.3978952727983707,5.830003880981357,2.8425810940598164,323.2
394-41-0748,C,Naypyitaw,0,0,Fashion accessories,-0.04648515165997444,1.2160146088782502,0.8180355025361814,0.8180355025361814,2,486.63,4.761904762,0.8180355025361814,1.4686185624860206,2019,1,27,6,14,486.63,25.548075,1,2.302585092994046,6.238249426899698,3.232048680578448,486.63
596-42-3999,B,Mandalay,1,1,Food and beverages,-1.4096890451018798,0.5272061050781095,-0.7689214199190431,-0.7689214199190433,1,127.54,4.761904762,-0.7689214199190431,-0.2212688841541837,2019,3,10,6,14,127.53999999999999,6.69585,1,2.0794415416798357,4.9046597745474845,1.9983670519021652,127.53999999999999
541-89-9860,C,Naypyitaw,0,0,Fashion accessories,0.957760729115499,-0.8504109025221716,-0.26555348021687913,-0.2655534802168792,0,241.44,4.761904762,-0.26555348021687913,0.6528108296252323,2019,2,15,4,12,241.44,12.675600000000001,0,1.3862943611198906,5.539347986156005,2.570472538117647,241.44
173-82-9529,B,Mandalay,1,0,Fashion accessories,-0.6594515885437543,1.5604188607783205,0.3445867985827766,0.34458679858277647,0,379.5,4.761904762,0.3445867985827766,1.5851625243232756,2019,1,26,5,14,379.5,19.923750000000002,1,2.3978952727983707,5.990151185025452,2.9944814916523383,379.5
563-36-9814,A,Yangon,0,1,Electronic accessories,0.8185884487808439,-1.5392194063223121,-0.9930726218654325,-0.9930726218654327,2,76.82,4.761904762,-0.9930726218654325,0.128363001357583,2019,2,13,2,18,76.82,4.03305,0,0.6931471805599453,4.4025765317140735,1.5771213109575573,76.82
308-47-4913,A,Yangon,0,0,Sports and travel,-0.11531078756317811,1.5604188607783205,0.9770007772603855,0.9770007772603855,1,522.6,4.761904762,0.9770007772603855,-0.4543568078286943,2019,3,9,5,12,522.6,27.436500000000002,1,2.3978952727983707,6.30942724860029,3.3006401266708405,522.6
885-17-6250,A,Yangon,1,0,Health and beauty,0.9296220713429182,-1.5392194063223121,-0.980168017967888,-0.9801680179678882,2,79.74,4.761904762,-0.980168017967888,0.1866349822762105,2019,3,6,2,10,79.74,4.18635,0,0.6931471805599453,4.43943432299792,1.6068345265639854,79.74
726-27-2396,A,Yangon,1,0,Health and beauty,0.8444455937610532,-0.16160239872203103,0.3799418777541313,0.3799418777541312,2,387.5,4.761904762,0.3799418777541313,-1.5615244452826214,2019,1,24,3,20,387.5,20.34375,0,1.791759469228055,6.0109607549134845,3.0143086591269266,387.5
